"scenario","region","subRegion","param","xLabel","x","vintage","units","value"
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2010,"vint_2010","CO2 (GTC)",0.493331514331
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2011,"vint_2011","CO2 (GTC)",1.0130313383158
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2012,"vint_2012","CO2 (GTC)",1.5590994719544
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2013,"vint_2013","CO2 (GTC)",2.1315359152468
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2014,"vint_2014","CO2 (GTC)",2.730340668193
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2015,"vint_2015","CO2 (GTC)",3.355513730793
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2016,"vint_2016","CO2 (GTC)",3.99967168611502
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2017,"vint_2017","CO2 (GTC)",4.66281453415906
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2018,"vint_2018","CO2 (GTC)",5.34494227492512
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2019,"vint_2019","CO2 (GTC)",6.0460549084132
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2020,"vint_2020","CO2 (GTC)",6.76615243462329
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2021,"vint_2021","CO2 (GTC)",7.52253300770567
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2022,"vint_2022","CO2 (GTC)",8.31519662766033
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2023,"vint_2023","CO2 (GTC)",9.14414329448726
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2024,"vint_2024","CO2 (GTC)",10.0093730081865
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2025,"vint_2025","CO2 (GTC)",10.910885768758
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2026,"vint_2026","CO2 (GTC)",11.8557554667673
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2027,"vint_2027","CO2 (GTC)",12.8439821022143
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2028,"vint_2028","CO2 (GTC)",13.8755656750992
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2029,"vint_2029","CO2 (GTC)",14.9505061854219
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2030,"vint_2030","CO2 (GTC)",16.0688036331824
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2031,"vint_2031","CO2 (GTC)",17.2330112255744
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2032,"vint_2032","CO2 (GTC)",18.443128962598
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2033,"vint_2033","CO2 (GTC)",19.6991568442532
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2034,"vint_2034","CO2 (GTC)",21.0010948705399
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2035,"vint_2035","CO2 (GTC)",22.3489430414582
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2036,"vint_2036","CO2 (GTC)",23.743380340349
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2037,"vint_2037","CO2 (GTC)",25.1844067672122
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2038,"vint_2038","CO2 (GTC)",26.6720223220479
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2039,"vint_2039","CO2 (GTC)",28.2062270048562
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2040,"vint_2040","CO2 (GTC)",29.7870208156369
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2041,"vint_2041","CO2 (GTC)",31.2918558546033
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2042,"vint_2042","CO2 (GTC)",32.7207321217556
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2043,"vint_2043","CO2 (GTC)",34.0736496170937
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2044,"vint_2044","CO2 (GTC)",35.3506083406175
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2045,"vint_2045","CO2 (GTC)",36.5516082923272
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2046,"vint_2046","CO2 (GTC)",37.7060081995353
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2047,"vint_2047","CO2 (GTC)",38.8138080622419
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2048,"vint_2048","CO2 (GTC)",39.875007880447
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2049,"vint_2049","CO2 (GTC)",40.8896076541506
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2050,"vint_2050","CO2 (GTC)",41.8576073833527
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2051,"vint_2051","CO2 (GTC)",42.7772070695265
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2052,"vint_2052","CO2 (GTC)",43.6484067126722
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2053,"vint_2053","CO2 (GTC)",44.4712063127896
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2054,"vint_2054","CO2 (GTC)",45.2456058698788
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2055,"vint_2055","CO2 (GTC)",45.9716053839398
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2056,"vint_2056","CO2 (GTC)",46.6492049596903
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2057,"vint_2057","CO2 (GTC)",47.2784045971303
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2058,"vint_2058","CO2 (GTC)",47.8592042962597
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2059,"vint_2059","CO2 (GTC)",48.3916040570787
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2060,"vint_2060","CO2 (GTC)",48.8756038795872
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2061,"vint_2061","CO2 (GTC)",49.3112039462256
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2062,"vint_2062","CO2 (GTC)",49.698404256994
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2063,"vint_2063","CO2 (GTC)",50.0372048118923
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2064,"vint_2064","CO2 (GTC)",50.3276056109206
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2065,"vint_2065","CO2 (GTC)",50.5696066540788
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2066,"vint_2066","CO2 (GTC)",50.7632095003776
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2067,"vint_2067","CO2 (GTC)",50.908414149817
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2068,"vint_2068","CO2 (GTC)",51.0052206023969
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2069,"vint_2069","CO2 (GTC)",51.0536288581174
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2070,"vint_2070","CO2 (GTC)",51.0536389169785
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2071,"vint_2071","CO2 (GTC)",51.05364888871
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2072,"vint_2072","CO2 (GTC)",51.0536587733121
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2073,"vint_2073","CO2 (GTC)",51.0536685707846
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2074,"vint_2074","CO2 (GTC)",51.0536782811277
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2075,"vint_2075","CO2 (GTC)",51.0536879043412
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2076,"vint_2076","CO2 (GTC)",51.0536975518113
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2077,"vint_2077","CO2 (GTC)",51.0537072235379
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2078,"vint_2078","CO2 (GTC)",51.0537169195211
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2079,"vint_2079","CO2 (GTC)",51.0537266397608
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2080,"vint_2080","CO2 (GTC)",51.0537363842571
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2081,"vint_2081","CO2 (GTC)",51.0537461963517
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2082,"vint_2082","CO2 (GTC)",51.0537560760446
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2083,"vint_2083","CO2 (GTC)",51.0537660233358
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2084,"vint_2084","CO2 (GTC)",51.0537760382253
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2085,"vint_2085","CO2 (GTC)",51.0537861207132
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2086,"vint_2086","CO2 (GTC)",51.053796191813
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2087,"vint_2087","CO2 (GTC)",51.0538062515248
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2088,"vint_2088","CO2 (GTC)",51.0538162998485
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2089,"vint_2089","CO2 (GTC)",51.0538263367841
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2090,"vint_2090","CO2 (GTC)",51.0538363623318
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2091,"vint_2091","CO2 (GTC)",51.0538464548915
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2092,"vint_2092","CO2 (GTC)",51.0538566144634
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2093,"vint_2093","CO2 (GTC)",51.0538668410474
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2094,"vint_2094","CO2 (GTC)",51.0538771346435
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2095,"vint_2095","CO2 (GTC)",51.0538874952518
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2096,"vint_2096","CO2 (GTC)",51.053897789964
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2097,"vint_2097","CO2 (GTC)",51.0539080187801
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2098,"vint_2098","CO2 (GTC)",51.0539181817001
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2099,"vint_2099","CO2 (GTC)",51.053928278724
"Policycosts_1","Global","Global","emissCO2CumGlobal2010to2100","year",2100,"vint_2100","CO2 (GTC)",51.0539383098519
"Policycosts_1","Global","Global","emissCO2BySector","Year",1975,"Vint_1975","CO2 (MTC)",35.1929118
"Policycosts_1","Global","Global","emissCO2BySector","Year",1990,"Vint_1990","CO2 (MTC)",162.91283410716
"Policycosts_1","Global","Global","emissCO2BySector","Year",2005,"Vint_2005","CO2 (MTC)",336.1579527333
"Policycosts_1","Global","Global","emissCO2BySector","Year",2010,"Vint_2010","CO2 (MTC)",493.331514331
"Policycosts_1","Global","Global","emissCO2BySector","Year",2015,"Vint_2015","CO2 (MTC)",625.1730626
"Policycosts_1","Global","Global","emissCO2BySector","Year",2020,"Vint_2020","CO2 (MTC)",720.097526210098
"Policycosts_1","Global","Global","emissCO2BySector","Year",2025,"Vint_2025","CO2 (MTC)",901.512760571492
"Policycosts_1","Global","Global","emissCO2BySector","Year",2030,"Vint_2030","CO2 (MTC)",1118.29744776048
"Policycosts_1","Global","Global","emissCO2BySector","Year",2035,"Vint_2035","CO2 (MTC)",1347.84817091828
"Policycosts_1","Global","Global","emissCO2BySector","Year",2040,"Vint_2040","CO2 (MTC)",1580.7938107807
"Policycosts_1","Global","Global","emissCO2BySector","Year",2045,"Vint_2045","CO2 (MTC)",1200.99995170963
"Policycosts_1","Global","Global","emissCO2BySector","Year",2050,"Vint_2050","CO2 (MTC)",967.999729202079
"Policycosts_1","Global","Global","emissCO2BySector","Year",2055,"Vint_2055","CO2 (MTC)",725.999514060991
"Policycosts_1","Global","Global","emissCO2BySector","Year",2060,"Vint_2060","CO2 (MTC)",483.999822508471
"Policycosts_1","Global","Global","emissCO2BySector","Year",2065,"Vint_2065","CO2 (MTC)",242.001043158223
"Policycosts_1","Global","Global","emissCO2BySector","Year",2070,"Vint_2070","CO2 (MTC)",0.0100588610749014
"Policycosts_1","Global","Global","emissCO2BySector","Year",2075,"Vint_2075","CO2 (MTC)",0.0096232135223277
"Policycosts_1","Global","Global","emissCO2BySector","Year",2080,"Vint_2080","CO2 (MTC)",0.0097444962822123
"Policycosts_1","Global","Global","emissCO2BySector","Year",2085,"Vint_2085","CO2 (MTC)",0.0100824878545091
"Policycosts_1","Global","Global","emissCO2BySector","Year",2090,"Vint_2090","CO2 (MTC)",0.0100255476183969
"Policycosts_1","Global","Global","emissCO2BySector","Year",2095,"Vint_2095","CO2 (MTC)",0.0103606082678679
"Policycosts_1","Global","Global","emissCO2BySector","Year",2100,"Vint_2100","CO2 (MTC)",0.0100311278504996
"Policycosts_1","India","India",NA,"Year",1975,"Vint_1975","CO2 emissions - (MTCO2)",-7.00197666666667
"Policycosts_1","India","India",NA,"Year",1975,"Vint_1975","CO2 emissions - (MTCO2)",-1.93436466666667
"Policycosts_1","India","India",NA,"Year",1975,"Vint_1975","CO2 emissions - (MTCO2)",-2.25926433333333
"Policycosts_1","India","India","emissCO2BySector","Year",1975,"Vint_1975","CO2 emissions - (MTCO2)",129.0406766
"Policycosts_1","India","India","emissCO2BySectorNoBio","Year",1975,"Vint_1975","CO2 emissions - (MTCO2)",129.0406766
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",129.0406766
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",129.0406766
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",129.0406766
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",129.0406766
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",31.2762919429755
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",31.2762919429755
"Policycosts_1","India","India","emissGHGByResProdGWPAR5","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",31.2762919429755
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",31.2762919429755
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",31.2762919429755
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",575.076813387601
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",575.076813387601
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",575.076813387601
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",575.076813387601
"Policycosts_1","India","India","emissCO2BySector","Year",1980,"Vint_1980","CO2 emissions - (MTCO2)",38.6213244916991
"Policycosts_1","India","India","emissCO2BySectorNoBio","Year",1980,"Vint_1980","CO2 emissions - (MTCO2)",38.6213244916991
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",1980,"Vint_1980","GHG emissions (MTCO2eq)",38.6213244916991
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",1980,"Vint_1980","GHG emissions (MTCO2eq)",38.6213244916991
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",1980,"Vint_1980","GHG emissions (MTCO2eq)",38.6213244916991
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",1980,"Vint_1980","GHG emissions (MTCO2eq)",38.6213244916991
"Policycosts_1","India","India","emissCO2BySector","Year",1985,"Vint_1985","CO2 emissions - (MTCO2)",30.8928990652312
"Policycosts_1","India","India","emissCO2BySectorNoBio","Year",1985,"Vint_1985","CO2 emissions - (MTCO2)",30.8928990652312
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",1985,"Vint_1985","GHG emissions (MTCO2eq)",30.8928990652312
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",1985,"Vint_1985","GHG emissions (MTCO2eq)",30.8928990652312
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",1985,"Vint_1985","GHG emissions (MTCO2eq)",30.8928990652312
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",1985,"Vint_1985","GHG emissions (MTCO2eq)",30.8928990652312
"Policycosts_1","India","India",NA,"Year",1990,"Vint_1990","CO2 emissions - (MTCO2)",-9.72198333333333
"Policycosts_1","India","India",NA,"Year",1990,"Vint_1990","CO2 emissions - (MTCO2)",-4.43127666666667
"Policycosts_1","India","India",NA,"Year",1990,"Vint_1990","CO2 emissions - (MTCO2)",-4.75618
"Policycosts_1","India","India","emissCO2BySector","Year",1990,"Vint_1990","CO2 emissions - (MTCO2)",597.34705839292
"Policycosts_1","India","India","emissCO2BySectorNoBio","Year",1990,"Vint_1990","CO2 emissions - (MTCO2)",597.346765059587
"Policycosts_1","India","India","emissCO2BySector","Year",1990,"Vint_1990","CO2 emissions - (MTCO2)",29.9544922793324
"Policycosts_1","India","India","emissCO2BySectorNoBio","Year",1990,"Vint_1990","CO2 emissions - (MTCO2)",29.9544922793324
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",597.34705839292
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",597.34705839292
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",597.346765059587
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",597.346765059587
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",29.9544922793324
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",29.9544922793324
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",29.9544922793324
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",29.9544922793324
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",37.9648228333675
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",37.9648228333675
"Policycosts_1","India","India","emissGHGByResProdGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",37.9648228333675
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",37.9648228333675
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",37.9648228333675
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",1.668802451385
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",1.668802451385
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",1.668802451385
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",1.668802451385
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",805.190382382158
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",805.190382382158
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",805.190382382158
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",805.190382382158
"Policycosts_1","India","India","emissCO2BySector","Year",1995,"Vint_1995","CO2 emissions - (MTCO2)",3.8823302433093
"Policycosts_1","India","India","emissCO2BySectorNoBio","Year",1995,"Vint_1995","CO2 emissions - (MTCO2)",3.8823302433093
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",1995,"Vint_1995","GHG emissions (MTCO2eq)",3.8823302433093
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",1995,"Vint_1995","GHG emissions (MTCO2eq)",3.8823302433093
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",1995,"Vint_1995","GHG emissions (MTCO2eq)",3.8823302433093
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",1995,"Vint_1995","GHG emissions (MTCO2eq)",3.8823302433093
"Policycosts_1","India","India","emissCO2BySector","Year",2000,"Vint_2000","CO2 emissions - (MTCO2)",-1.44686615834116
"Policycosts_1","India","India","emissCO2BySectorNoBio","Year",2000,"Vint_2000","CO2 emissions - (MTCO2)",-1.44686615834116
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",2000,"Vint_2000","GHG emissions (MTCO2eq)",-1.44686615834116
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",2000,"Vint_2000","GHG emissions (MTCO2eq)",-1.44686615834116
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",2000,"Vint_2000","GHG emissions (MTCO2eq)",-1.44686615834116
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",2000,"Vint_2000","GHG emissions (MTCO2eq)",-1.44686615834116
"Policycosts_1","India","India",NA,"Year",2005,"Vint_2005","CO2 emissions - (MTCO2)",-27.20344
"Policycosts_1","India","India",NA,"Year",2005,"Vint_2005","CO2 emissions - (MTCO2)",-9.83125
"Policycosts_1","India","India",NA,"Year",2005,"Vint_2005","CO2 emissions - (MTCO2)",-14.83713
"Policycosts_1","India","India","emissCO2BySector","Year",2005,"Vint_2005","CO2 emissions - (MTCO2)",1232.5791600221
"Policycosts_1","India","India","emissCO2BySectorNoBio","Year",2005,"Vint_2005","CO2 emissions - (MTCO2)",1232.57908665737
"Policycosts_1","India","India","emissCO2BySector","Year",2005,"Vint_2005","CO2 emissions - (MTCO2)",-2.50655679999102
"Policycosts_1","India","India","emissCO2BySectorNoBio","Year",2005,"Vint_2005","CO2 emissions - (MTCO2)",-2.50655679999102
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",1232.5791600221
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",1232.5791600221
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",1232.57908665737
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",1232.57908665737
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",-2.50655679999102
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",-2.50655679999102
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",-2.50655679999102
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",-2.50655679999102
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",65.677865988035
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",65.677865988035
"Policycosts_1","India","India","emissGHGByResProdGWPAR5","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",65.677865988035
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",65.677865988035
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",65.677865988035
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",11.5428307127635
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",11.5428307127635
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",11.5428307127635
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",11.5428307127635
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",966.663879528091
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",966.663879528091
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",966.663879528091
"Policycosts_1","India","India","emissGHGBySectorNoBioGWPAR5","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",966.663879528091
"Policycosts_1","India","India",NA,"Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",-22.1436966666667
"Policycosts_1","India","India",NA,"Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",-12.7102433333333
"Policycosts_1","India","India",NA,"Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",-16.33225
"Policycosts_1","India","India","emissCO2BySector","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",1808.88221921367
"Policycosts_1","India","India","emissCO2BySectorNoBio","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",1808.88174220931
"Policycosts_1","India","India","emissCO2BySector","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",-35.2033522147288
"Policycosts_1","India","India","emissCO2BySectorNoBio","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",-35.2033522147288
"Policycosts_1","India","India","emissGHGByGasGWPAR5","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",1808.88221921367
"Policycosts_1","India","India","emissGHGBySectorGWPAR5","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",1808.88221921367
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",1808.88174220931
